#user_id_fingerprint	#actor_id_fingerprint	#post_id_fingerprint	#post_timestamp	#action_timestamp	#user_timezone
-5259141521699985476	-976834733640153044	6981437469389141574	1413331175997	1413349951001	Pacific Standard Time
-3311087485713827460	5399839089216470191	5524133845285047177	1413331175002	1413338248000	Fernando de Noronha Time
-3311087485713827460	2092756863451332584	5524133845285047177	1413331175002	1413331592999	Fernando de Noronha Time
-3311087485713827460	6691346774185309494	5524133845285047177	1413331175002	1413331800000	Fernando de Noronha Time
-3311087485713827460	9016406461304889109	5524133845285047177	1413331175001	1413339883001	Fernando de Noronha Time
-3311087485713827460	-1795810386612661162	5524133845285047177	1413331175001	1413331414999	Fernando de Noronha Time
-3311087485713827460	-2193103733551313356	5524133845285047177	1413331175000	1413332063999	Fernando de Noronha Time
-3311087485713827460	4263106649869843748	5524133845285047177	1413331175000	1413339966001	Fernando de Noronha Time
-3311087485713827460	6691346774185309494	5524133845285047177	1413331175000	1413331855999	Fernando de Noronha Time
-3311087485713827460	7252624171203855279	5524133845285047177	1413331175000	1413368147999	Fernando de Noronha Time
-5309929372366444586	4304257456523175103	8027433057368355297	1413331175000	1413331259999	Eastern Standard Time
-3311087485713827460	-5935967736326964294	5524133845285047177	1413331175000	1413337575000	Fernando de Noronha Time
-3311087485713827460	9016406461304889109	5524133845285047177	1413331174999	1413380737000	Fernando de Noronha Time
-3311087485713827460	4263106649869843748	5524133845285047177	1413331174999	1413339742999	Fernando de Noronha Time
-3311087485713827460	-712906268015054083	5524133845285047177	1413331174999	1413331365998	Fernando de Noronha Time
-3311087485713827460	-4729492439839639189	5524133845285047177	1413331174998	1413334359000	Fernando de Noronha Time
-5309929372366444586	4304257456523175103	8027433057368355297	1413331174997	1413331210000	Eastern Standard Time
-3311087485713827460	5150217465975773638	5524133845285047177	1413331174997	1413331443000	Fernando de Noronha Time
-3311087485713827460	-1387091693377396684	5524133845285047177	1413331174997	1413332088000	Fernando de Noronha Time
-3311087485713827460	5153746411143692312	5524133845285047177	1413331174997	1413331646001	Fernando de Noronha Time
-3311087485713827460	8641597089737718243	5524133845285047177	1413331174997	1413370657000	Fernando de Noronha Time
-2447475909097219335	213273088788633121	-7743629423832564130	1413331174002	1413344711999	Central Standard Time
5974141085965640305	-8713458673448904803	5959664834771196943	1413331174002	1413376531000	Fernando de Noronha Time
2039587447821565286	8041110063554243489	8035579437836698304	1413331174002	1413334398998	Eastern Standard Time
5974141085965640305	-8713458673448904803	5959664834771196943	1413331174002	1413380099999	Fernando de Noronha Time
-2447475909097219335	1007942769435007756	-7743629423832564130	1413331174002	1413331989999	Central Standard Time
